	copy_number
candidate_division_WWE3_bacterium_RIFCSPLOWO2_01_FULL_39_13	0
Omnitrophica_WOR_2_bacterium_RIFCSPLOWO2_01_FULL_41_12	0
Omnitrophica_bacterium_RIFCSPLOWO2_01_FULL_45_10	1
candidate_division_Kazan_bacterium_RIFCSPLOWO2_01_FULL_48_13	1
Microgenomates_group_bacterium_RIFCSPLOWO2_01_FULL_46_13	1
candidate_division_WWE3_bacterium_RIFCSPLOWO2_01_FULL_37_15	1
candidate_division_WWE3_bacterium_RIFCSPLOWO2_01_FULL_42_11	2
Omnitrophica_bacterium_RIFCSPLOWO2_01_FULL_50_24	1
candidate_division_WWE3_bacterium_RIFCSPLOWO2_01_FULL_41_18	1
Omnitrophica_bacterium_RIFCSPLOWO2_01_FULL_45_10b	1
Microgenomates_group_bacterium_RIFCSPLOWO2_01_FULL_47_10	1
candidate_division_WWE3_bacterium_RIFCSPLOWO2_01_FULL_37_24	0
Omnitrophica_bacterium_RIFCSPLOWO2_01_FULL_45_24	0
candidate_division_Kazan_bacterium_RIFCSPLOWO2_01_FULL_45_19	1
Gallionellales_bacterium_RIFCSPLOWO2_02_60_31	0
Nitrospinae_bacterium_RIFCSPLOWO2_02_39_17	0
Gallionellales_bacterium_RIFCSPLOWO2_02_58_13	2
Gallionellales_bacterium_RIFCSPLOWO2_02_FULL_57_47	0
candidate_division_WOR-1_bacterium_RIFCSPLOWO2_02_FULL_46_20	1
candidate_division_NC10_bacterium_RIFCSPLOWO2_02_FULL_66_22	1
Omnitrophica_WOR_2_bacterium_RIFCSPLOWO2_02_FULL_45_28	1
Gallionellales_bacterium_RIFCSPLOWO2_02_FULL_59_110	0
Nitrospinae_bacterium_RIFCSPLOWO2_02_FULL_39_110	0
Parcubacteria_group_bacterium_RIFCSPLOWO2_02_FULL_40_12	0
uncultured_Deltaproteobacterium_SAG11	0
uncultured_Deltaproteobacterium_SAG13	2
uncultured_Deltaproteobacterium_SAG14	1
Achromatium_sp._Cell8	1
Achromatium_sp._Cell12	0
Omnitrophica_WOR_2_bacterium_RIFCSPLOWO2_02_FULL_50_19	0
Omnitrophica_WOR_2_bacterium_RIFCSPLOWO2_02_FULL_63_16	2
Omnitrophica_bacterium_RIFCSPLOWO2_02_FULL_45_16	0
Omnitrophica_bacterium_RIFCSPLOWO2_02_FULL_44_11	1
candidate_division_WWE3_bacterium_RIFCSPLOWO2_02_FULL_53_10	2
candidate_division_WWE3_bacterium_RIFOXYA1_FULL_41_11	0
candidate_division_WWE3_bacterium_RIFOXYA1_FULL_42_9	0
candidate_division_WWE3_bacterium_RIFOXYA1_FULL_40_11	1
Omnitrophica_WOR_2_bacterium_RIFOXYA12_FULL_38_10	2
Lentisphaerae_bacterium_RIFOXYA12_FULL_60_10	1
candidate_division_WWE3_bacterium_RIFOXYA12_FULL_43_11	1
candidate_division_WOR-1_bacterium_RIFOXYA12_FULL_43_27	1
candidate_division_WOR-1_bacterium_RIFOXYA12_FULL_36_13	1
Lentisphaerae_bacterium_RIFOXYA12_FULL_48_11	0
Lentisphaerae_bacterium_RIFOXYA12_64_32	1
candidate_division_WOR-1_bacterium_RIFOXYA12_FULL_52_29	1
Omnitrophica_WOR_2_bacterium_RIFOXYA2_FULL_45_12	1
candidate_division_WOR-1_bacterium_RIFOXYA2_FULL_36_21	1
candidate_division_WOR-1_bacterium_RIFOXYA2_FULL_46_56	1
Omnitrophica_WOR_2_bacterium_RIFOXYA2_FULL_38_17	1
candidate_division_WWE3_bacterium_RIFOXYA2_FULL_43_12	1
candidate_division_WOR-1_bacterium_RIFOXYA2_FULL_37_7	1
candidate_division_WOR-1_bacterium_RIFOXYA2_FULL_41_14	1
candidate_division_CPR3_bacterium_RIFOXYA2_FULL_35_13	1
Achromatium_sp._Cell3	0
Achromatium_sp._Cell7	1
Lentisphaerae_bacterium_RIFOXYC12_FULL_60_16	1
candidate_division_WOR-1_bacterium_RIFOXYC12_FULL_54_18	1
candidate_division_WWE3_bacterium_RIFOXYA2_FULL_46_9	1
candidate_division_WOR-1_bacterium_RIFOXYA2_FULL_51_19	1
Lentisphaerae_bacterium_RIFOXYB12_FULL_60_10	0
Gallionellales_bacterium_RIFOXYB12_FULL_54_9	0
candidate_division_WOR-1_bacterium_RIFOXYB12_FULL_52_16	1
Omnitrophica_bacterium_RIFOXYB12_FULL_50_7	1
Lentisphaerae_bacterium_RIFOXYB12_FULL_65_16	0
candidate_division_WOR-1_bacterium_RIFOXYB2_FULL_36_35	1
candidate_division_WOR-1_bacterium_RIFOXYB2_FULL_42_35	1
candidate_division_WOR-1_bacterium_RIFOXYB2_FULL_46_45	1
candidate_division_CPR3_bacterium_RIFOXYB2_FULL_35_8	1
Omnitrophica_WOR_2_bacterium_RIFOXYB2_FULL_38_16	1
candidate_division_WOR-1_bacterium_RIFOXYB2_FULL_37_13	1
candidate_division_WOR-1_bacterium_RIFOXYB2_FULL_48_7	1
Omnitrophica_WOR_2_bacterium_RIFOXYB2_FULL_45_11	1
candidate_division_WWE3_bacterium_RIFOXYB2_FULL_41_6	1
candidate_division_WWE3_bacterium_RIFOXYB2_FULL_43_9	1
candidate_division_WOR-1_bacterium_RIFOXYB2_FULL_45_9	1
candidate_division_PAUC34f_bacterium_SCGC_AD-113-L08	1
Uncultured_Synechococcus_sp._AG-673-D02	1
Uncultured_Synechococcus_sp._AG-676-E04	1
OCS116_cluster_alphaproteobacterium_AG-430-B22	1
OCS116_cluster_alphaproteobacterium_AG-435-F03	1
SAR116_cluster_alphaproteobacterium_AG-313-A07	1
Uncultured_Pelagibacteraceae_bacterium_AG-345-L07	0
Uncultured_Pelagibacteraceae_bacterium_AG-345-O09	1
Uncultured_Pelagibacteraceae_bacterium_AG-349-C15	1
Uncultured_Pelagibacteraceae_bacterium_AG-349-E10	1
Uncultured_Pelagibacteraceae_bacterium_AG-349-L17	1
Uncultured_Pelagibacteraceae_bacterium_AG-359-E06	1
Uncultured_Pelagibacteraceae_bacterium_AG-365-P18	1
Uncultured_Pelagibacteraceae_bacterium_AG-390-A02	1
Uncultured_Pelagibacteraceae_bacterium_AG-390-A23	1
Uncultured_Pelagibacteraceae_bacterium_AG-390-C22	0
Uncultured_Pelagibacteraceae_bacterium_AG-404-N13	1
Uncultured_Pelagibacteraceae_bacterium_AG-410-J13	1
Uncultured_Pelagibacteraceae_bacterium_AG-422-C23	1
Uncultured_Pelagibacteraceae_bacterium_AG-422-D23	1
Uncultured_Pelagibacteraceae_bacterium_AG-422-I02	1
Uncultured_Pelagibacteraceae_bacterium_AG-422-M16	1
Uncultured_Pelagibacteraceae_bacterium_AG-422-N09	1
Uncultured_Pelagibacteraceae_bacterium_AG-426-A02	1
Uncultured_Pelagibacteraceae_bacterium_AG-426-E17	1
Uncultured_Pelagibacteraceae_bacterium_AG-426-I15	1
Uncultured_Pelagibacteraceae_bacterium_AG-426-L23	1
Uncultured_Pelagibacteraceae_bacterium_AG-426-M19	1
Uncultured_Pelagibacteraceae_bacterium_AG-426-P20	1
Uncultured_Pelagibacteraceae_bacterium_AG-435-G05	1
Uncultured_Pelagibacteraceae_bacterium_AG-435-N18	0
Uncultured_Pelagibacteraceae_bacterium_AG-439-F23	1
Uncultured_Pelagibacteraceae_bacterium_AG-447-E22	1
Uncultured_Pelagibacteraceae_bacterium_AG-447-N18	1
Uncultured_Pelagibacteraceae_bacterium_AG-447-N21	1
Uncultured_Pelagibacteraceae_bacterium_AG-461-B04	1
Uncultured_Pelagibacteraceae_bacterium_AG-464-B04	1
Uncultured_Pelagibacteraceae_bacterium_AG-464-P07	1
Uncultured_Pelagibacteraceae_bacterium_AG-470-E16	1
Uncultured_Pelagibacteraceae_bacterium_AG-470-G06	1
Uncultured_Pelagibacteraceae_bacterium_AG-470-G21	1
SAR324_cluster_deltaproteobacterium_AG-319-I22	1
SAR324_cluster_deltaproteobacterium_AG-319-J22	1
SAR324_cluster_deltaproteobacterium_AG-439-C09	0
SAR86_cluster_gammaproteobacterium_AG-313-D11	1
SAR86_cluster_gammaproteobacterium_AG-313-D15	0
SAR86_cluster_gammaproteobacterium_AG-313-N18	0
Uncultured_bacterium_AG-331-N22	0
Uncultured_Pelagibacteraceae_bacterium_AG-410-N23	1
Uncultured_Pelagibacteraceae_bacterium_AG-414-C04	1
Uncultured_Pelagibacteraceae_bacterium_AG-414-E02	1
Uncultured_Pelagibacteraceae_bacterium_AG-414-J22	1
Uncultured_Pelagibacteraceae_bacterium_AG-414-M23	1
Uncultured_Pelagibacteraceae_bacterium_AG-414-O11	1
Uncultured_Pelagibacteraceae_bacterium_AG-430-E20	1
Uncultured_Pelagibacteraceae_bacterium_AG-430-I06	1
Uncultured_Pelagibacteraceae_bacterium_AG-430-L02	1
SAR86_cluster_gammaproteobacterium_AG-422-P06	0
SAR86_cluster_gammaproteobacterium_AG-422-P16	1
SAR86_cluster_gammaproteobacterium_AG-447-A08	1
Uncultured_Prochlorococcus_sp._AG-345-K09	0
Uncultured_Prochlorococcus_sp._AG-345-M19	0
Uncultured_Prochlorococcus_sp._AG-345-P13	0
OCS116_cluster_alphaproteobacterium_AG-343-E15	1
OCS116_cluster_alphaproteobacterium_AG-390-A19	1
OCS116_cluster_alphaproteobacterium_AG-390-I16	1
SAR116_cluster_alphaproteobacterium_AG-321-A13	1
SAR116_cluster_alphaproteobacterium_AG-321-K23	1
SAR116_cluster_alphaproteobacterium_AG-355-O21	1
Uncultured_Pelagibacteraceae_bacterium_AG-325-C03	1
Uncultured_Pelagibacteraceae_bacterium_AG-325-C10	1
Uncultured_Pelagibacteraceae_bacterium_AG-325-E08	1
Uncultured_Pelagibacteraceae_bacterium_AG-325-E13	1
Uncultured_Pelagibacteraceae_bacterium_AG-325-E23	1
Uncultured_Pelagibacteraceae_bacterium_AG-325-F13	1
Uncultured_Pelagibacteraceae_bacterium_AG-325-F15	1
Uncultured_Pelagibacteraceae_bacterium_AG-325-J13	1
Uncultured_Pelagibacteraceae_bacterium_AG-325-J17	1
Uncultured_Pelagibacteraceae_bacterium_AG-333-C14	1
Uncultured_Pelagibacteraceae_bacterium_AG-337-G04	1
Uncultured_Pelagibacteraceae_bacterium_AG-337-G06	1
Uncultured_Pelagibacteraceae_bacterium_AG-337-I02	0
Uncultured_Pelagibacteraceae_bacterium_AG-339-L04	0
Uncultured_Pelagibacteraceae_bacterium_AG-339-N18	1
Uncultured_Pelagibacteraceae_bacterium_AG-345-F03	0
Uncultured_Pelagibacteraceae_bacterium_AG-345-F21	1
Uncultured_Pelagibacteraceae_bacterium_AG-349-L23	1
Uncultured_Pelagibacteraceae_bacterium_AG-349-O05	1
Uncultured_Pelagibacteraceae_bacterium_AG-359-O02	1
Uncultured_Pelagibacteraceae_bacterium_AG-365-D07	1
Uncultured_Pelagibacteraceae_bacterium_AG-365-O22	1
Uncultured_Pelagibacteraceae_bacterium_AG-390-D18	1
Uncultured_Pelagibacteraceae_bacterium_AG-390-L03	1
Uncultured_Pelagibacteraceae_bacterium_AG-390-M19	1
Uncultured_Pelagibacteraceae_bacterium_AG-390-O04	1
Uncultured_Pelagibacteraceae_bacterium_AG-404-P07	1
Uncultured_Pelagibacteraceae_bacterium_AG-404-P08	1
Uncultured_Pelagibacteraceae_bacterium_AG-410-B18	1
Uncultured_Pelagibacteraceae_bacterium_AG-410-D23	1
Uncultured_Pelagibacteraceae_bacterium_AG-422-B15	1
Uncultured_Pelagibacteraceae_bacterium_AG-426-G02	1
Uncultured_Pelagibacteraceae_bacterium_AG-426-G09	1
Uncultured_Pelagibacteraceae_bacterium_AG-430-F16	1
Uncultured_Pelagibacteraceae_bacterium_AG-430-P08	1
SAR86_cluster_gammaproteobacterium_AG-410-J19	1
SAR86_cluster_gammaproteobacterium_AG-422-D17	1
SAR86_cluster_gammaproteobacterium_AG-422-E19	0
SAR86_cluster_gammaproteobacterium_AG-422-O05	1
Uncultured_bacterium_AG-311-K16	0
Uncultured_bacterium_AG-311-K20	0
Uncultured_bacterium_AG-311-N15	0
Uncultured_bacterium_AG-316-D23	1
Uncultured_bacterium_AG-316-J07	0
Uncultured_bacterium_AG-316-J08	0
Uncultured_bacterium_AG-316-K06	0
Uncultured_bacterium_AG-316-M09	0
Uncultured_bacterium_AG-316-O18	0
Uncultured_bacterium_AG-316-P04	0
Uncultured_bacterium_AG-321-A11	0
Uncultured_bacterium_AG-323-D06	0
Uncultured_bacterium_AG-323-D18	0
Uncultured_bacterium_AG-323-E20	0
Uncultured_bacterium_AG-339-M23	0
Uncultured_bacterium_AG-345-N06	0
OCS155_cluster_actinobacterium_AG-333-G23	1
OCS155_cluster_actinobacterium_AG-414-G13	1
OCS155_cluster_actinobacterium_AG-414-P03	1
OCS155_cluster_actinobacterium_AG-422-J23	1
OCS155_cluster_actinobacterium_AG-422-P13	1
OCS155_cluster_actinobacterium_AG-426-D23	1
OCS155_cluster_actinobacterium_AG-430-M19	1
OCS155_cluster_actinobacterium_AG-430-O18	1
SAR202_cluster_bacterium_AG-410-A08	1
SAR202_cluster_bacterium_AG-426-M11	1
SAR202_cluster_bacterium_AG-430-C21	1
Uncultured_Synechococcus_sp._AG-323-A01	0
Uncultured_Synechococcus_sp._AG-323-A11	0
Uncultured_Synechococcus_sp._AG-323-F11	0
Uncultured_Synechococcus_sp._AG-323-G20	0
Uncultured_Synechococcus_sp._AG-323-O22	0
Uncultured_Synechococcus_sp._AG-420-M02	1
Uncultured_Synechococcus_sp._AG-450-D21	1
Uncultured_Synechococcus_sp._AG-450-M17	1
Uncultured_Synechococcus_sp._AG-670-A04	1
Uncultured_Synechococcus_sp._AG-670-A05	1
Uncultured_Synechococcus_sp._AG-670-A19	1
Uncultured_Synechococcus_sp._AG-670-B23	1
Uncultured_Synechococcus_sp._AG-670-D07	1
Uncultured_Synechococcus_sp._AG-670-F04	1
Uncultured_Synechococcus_sp._AG-670-F22	1
Uncultured_Synechococcus_sp._AG-670-G20	1
Uncultured_Synechococcus_sp._AG-673-A03	1
Uncultured_Synechococcus_sp._AG-673-A10	1
Uncultured_Synechococcus_sp._AG-673-B08	1
Uncultured_Synechococcus_sp._AG-673-F03	1
Uncultured_Synechococcus_sp._AG-676-A03	1
Uncultured_Synechococcus_sp._AG-676-C06	1
Uncultured_Synechococcus_sp._AG-676-E23	1
Uncultured_Synechococcus_sp._AG-676-F02	0
Uncultured_Synechococcus_sp._AG-679-B21	1
Uncultured_Synechococcus_sp._AG-679-D13	1
Uncultured_Synechococcus_sp._AG-683-A02	1
Uncultured_Synechococcus_sp._AG-683-A03	1
Uncultured_Synechococcus_sp._AG-683-A22	1
Uncultured_Synechococcus_sp._AG-683-C23	1
Uncultured_Synechococcus_sp._AG-683-F20	0
Uncultured_Synechococcus_sp._AG-686-A03	1
Uncultured_Synechococcus_sp._AG-686-B21	1
Uncultured_Prochlorococcus_sp._AG-321-O21	0
Uncultured_Prochlorococcus_sp._AG-331-E16	0
OCS155_cluster_actinobacterium_AG-349-E07	0
Uncultured_bacteroidetes_AG-339-O17	0
Uncultured_Synechococcus_sp._AG-673-B04	1
Uncultured_Synechococcus_sp._AG-676-A21	1
Uncultured_Synechococcus_sp._AG-679-A02	1
Uncultured_Synechococcus_sp._AG-679-A04	1
Uncultured_Synechococcus_sp._AG-679-B05	1
Uncultured_Synechococcus_sp._AG-679-C18	1
Uncultured_Synechococcus_sp._AG-679-E23	1
Uncultured_Synechococcus_sp._AG-683-B03	0
Uncultured_Synechococcus_sp._AG-683-B21	1
Uncultured_Synechococcus_sp._AG-683-G11	1
Uncultured_Synechococcus_sp._AG-686-A05	1
Uncultured_Synechococcus_sp._AG-686-C21	1
Uncultured_Synechococcus_sp._AG-686-C23	0
Uncultured_Synechococcus_sp._AG-686-D09	0
Uncultured_Synechococcus_sp._AG-686-F08	1
SAR116_cluster_alphaproteobacterium_AG-325-F22	1
SAR116_cluster_alphaproteobacterium_AG-325-I21	1
SAR116_cluster_alphaproteobacterium_AG-325-K06	1
SAR116_cluster_alphaproteobacterium_AG-335-B03	0
SAR116_cluster_alphaproteobacterium_AG-335-N04	1
SAR116_cluster_alphaproteobacterium_AG-337-N21	1
SAR116_cluster_alphaproteobacterium_AG-390-L20	1
SAR116_cluster_alphaproteobacterium_AG-426-A06	1
SAR116_cluster_alphaproteobacterium_AG-426-B08	1
SAR116_cluster_alphaproteobacterium_AG-426-I14	0
SAR116_cluster_alphaproteobacterium_AG-447-A06	1
SAR116_cluster_alphaproteobacterium_AG-447-C21	1
SAR116_cluster_alphaproteobacterium_AG-447-K02	2
Uncultured_Pelagibacteraceae_bacterium_AG-313-A04	1
Uncultured_Pelagibacteraceae_bacterium_AG-319-F18	1
Uncultured_Pelagibacteraceae_bacterium_AG-325-C02	1
SAR86_cluster_gammaproteobacterium_AG-339-G14	1
SAR86_cluster_gammaproteobacterium_AG-349-I13	1
SAR86_cluster_gammaproteobacterium_AG-359-O04	1
SAR86_cluster_gammaproteobacterium_AG-390-O03	0
SAR86_cluster_gammaproteobacterium_AG-390-O18	1
SAR86_cluster_gammaproteobacterium_AG-410-P14	1
Uncultured_bacterium_AG-315-E23	0
Uncultured_bacterium_AG-316-A11	0
Uncultured_bacterium_AG-316-A20	0
Uncultured_bacterium_AG-316-B04	0
Uncultured_bacterium_AG-323-B19	0
Uncultured_bacterium_AG-323-L13	0
Uncultured_bacterium_AG-323-L21	0
Uncultured_bacterium_AG-323-O03	0
Uncultured_bacterium_AG-323-O19	0
Uncultured_bacterium_AG-339-P23	0
Uncultured_bacterium_AG-341-M18	0
Uncultured_bacterium_AG-345-A04	0
Uncultured_bacterium_AG-345-A23	0
Uncultured_bacterium_AG-345-F14	0
Uncultured_bacterium_AG-345-F22	0
Uncultured_bacterium_AG-345-G23	0
Uncultured_bacterium_AG-345-I07	0
Uncultured_bacterium_AG-345-I14	0
Uncultured_bacterium_AG-345-J02	0
Uncultured_bacterium_AG-345-J16	0
Uncultured_bacterium_AG-345-P15	0
Puniceispirillum_bacterium_JGI_01_H13_(contamination_screened)	0
Pelagibacter_bacterium_JGI_02_H13_(contamination_screened)	0
Omnitrophica_bacterium_GWA2_52_12	0
Omnitrophica_WOR_2_bacterium_GWA2_53_43	1
Omnitrophica_WOR_2_bacterium_GWA2_37_7	1
Omnitrophica_WOR_2_bacterium_GWA2_45_18	1
Omnitrophica_bacterium_GWA2_52_8	1
Gallionellales_bacterium_GWA2_54_124	1
Omnitrophica_WOR_2_bacterium_GWA2_47_8	0
Omnitrophica_WOR_2_bacterium_GWA2_63_20	1
Curvibacter_sp._GWA2_64_110	0
Gallionellales_bacterium_GWA2_55_18	0
Gallionellales_bacterium_GWA2_60_18	0
Omnitrophica_bacterium_GWA2_50_21	0
Curvibacter_sp._GWA2_63_95	0
Omnitrophica_bacterium_GWA2_41_15	0
Pelobacteraceae_bacterium_GWB2_53_15	0
Omnitrophica_WOR_2_bacterium_GWB2_45_9	0
candidate_division_CPR2_bacterium_GWD1_39_7	2
candidate_division_CPR2_bacterium_GWD2_39_7	2
Omnitrophica_WOR_2_bacterium_GWF2_43_52	2
Omnitrophica_WOR_2_bacterium_GWF2_38_59	1
Lentisphaerae_bacterium_GWF2_44_16	1
Lentisphaerae_bacterium_GWF2_45_14	1
Omnitrophica_WOR_2_bacterium_GWF2_63_9	1
Pelagibacter_bacterium_JGI_01_H21_(contamination_screened)	1
Pseudospirillum_bacterium_JGI_01_E16_(contamination_screened)	0
Deltaproteobacterium_SAR324_bacterium_JGI_02_D19_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_E9_(contamination_screened)	1
Flavobacteriumles_bacterium_JGI_02_I17_(contamination_screened)	1
Flavobacteriumles_bacterium_JGI_02_C17_(contamination_screened)	0
Flavobacteriumles_bacterium_JGI_01_D18_(contamination_screened)	1
Puniceispirillum_bacterium_JGI_01_H22_(contamination_screened)	0
Nitrospina_bacterium_JGI_01_F9_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_J5_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_H19_(contamination_screened)	1
Pelagibacter_bacterium_JGI_01_E6_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_I11_(contamination_screened)	0
Achromatium_sp._Cell26	1
Pelagibacter_bacterium_JGI_01_F14_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_M13_(contamination_screened)	0
Pelagibacter_bacterium_JGI_02_I9_(contamination_screened)	1
Pelagibacter_bacterium_JGI_02_F17_(contamination_screened)	1
Deltaproteobacterium_SAR324_bacterium_JGI_01_E15_(contamination_screened)	0
Flavobacteriumles_bacterium_JGI_01_B21_(contamination_screened)	0
Flavobacteriumles_bacterium_JGI_02_K9_(contamination_screened)	1
Thiohalorhabdales_bacterium_JGI_01_I18_(contamination_screened)	1
Marinoscillum_bacterium_JGI_01_J22_(contamination_screened)	0
Pelagibacter_bacterium_JGI_01_J12_(contamination_screened)	0
Pelagibacter_bacterium_JGI_02_I7_(contamination_screened)	1
Balnearium_lithotrophicum_DSM_16304	1
Lutimaribacter_litoralis_DSM_29506	1
Rhodoblastus_acidophilus_DSM_137	1
Puniceibacterium_sediminis_DSM_29052	1
Aliifodinibius_sediminis_DSM_21194	1
Haloechinothrix_alba_DSM_45207	2
Tistlia_consotensis_DSM_21585	1
Gracilimonas_mengyeensis_DSM_21985	1
Shimia_sagamensis_DSM_29734	1
Venenivibrio_stagnispumantis_DSM_18763	3
Pelagibacter_bacterium_JGI_02_H21_(contamination_screened)	1
Pelagibacter_bacterium_JGI_02_H12_(contamination_screened)	1
Ulvibacter_antarcticus_DSM_23424	1
Cohaesibacter_gelatinilyticus_DSM_18289	1
Fabibacter_pacificus_DSM_100771	2
Dichotomicrobium_thermohalophilum_DSM_5002	1
Shimia_isoporae_DSM_26433	1
Jejuia_pallidilutea_DSM_21165	3
Unclassified_bacterium_JdFR-70	0
Unclassified_bacterium_JdFR-67	0
Unclassified_bacterium_JdFR-66	0
Unclassified_bacterium_JdFR-65	0
Unclassified_bacterium_JdFR-53	0
Gelidibacter_sediminis_DSM_28135	1
Vibrionimonas_magnilacihabitans_DSM_22423	1
Haloactinopolyspora_alba_DSM_45211	1
Cecembia_rubra_DSM_28057	1
Limimaricola_soesokkakensis_DSM_29956	1
Marivita_geojedonensis_DSM_29432	1
Shimia_abyssi_DSM_100673	1
Brevirhabdus_pacifica_DSM_27767	2
unclassified_bacterium_SCGC_AG-485_M23_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_M10_(contamination_screened)	0
unclassified_bacterium_SCGC_AG-487_A07_(contamination_screened)	1
unclassified_bacterium_SCGC_AG-487_I17_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_O04_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_P09_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_O15_(contamination_screened)	0
Rhodobacterales-AntCL1B8_bacterium_SCGC_AG-487_D03_(contamination_screened)	1
Rhodobacterales-HTCC2255_bacterium_SCGC_AG-485_B17_(contamination_screened)	0
Rhodobacterales-HTCC2255_SCGC_AG-487_D10_(contamination_screened)	1
Rhodobacterales-AntCL1B8_bacterium_SCGC_AG-487_C07_(contamination_screened)	0
Rhodobacterales-AntCL1B8_bacterium_SCGC_AG-485_D03_(contamination_screened)	1
unclassified_bacterium_SCGC_AG-487_K18_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_C08_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_K19_(contamination_screened)	1
unclassified_bacterium_SCGC_AG-487_B16_(contamination_screened)	1
unclassified_bacterium_SCGC_AG-485_J08_(contamination_screened)	1
Acetobacteroides_hydrogenigenes_DSM_24657	3
Zeaxanthinibacter_enoshimensis_DSM_18435	1
Gammaproteobacterium_bacterium_SCGC_AG-487_B15_(contamination_screened)	1
Gammaproteobacterium_bacterium_SCGC_AG-487_F09_(contamination_screened)	0
Gammaproteobacterium_bacterium_SCGC_AG-485_A05_(contamination_screened)	1
Gammaproteobacterium_bacterium_SCGC_AG-485_A06_(contamination_screened)	0
Gammaproteobacterium_bacterium_SCGC_AG-485_C10_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_M02_(contamination_screened)	1
Donghicola_tyrosinivorans_DSM_100212	1
Mongoliibacter_ruber_DSM_27929	3
Kribbia_dieselivorans_NBRC_106261	1
Sediminihabitans_luteus_DSM_25478	1
Lewinella_xylanilytica_DSM_29526	0
Amnibacterium_kyonggiense_DSM_24782	1
Tropicibacter_phthalicicus_DSM_26923	2
Pelagimonas_varians_DSM_23678	1
Mangrovibacterium_marinum_DSM_28823	1
Pararhodobacter_aggregans_DSM_18938	1
Melghirimyces_profundicolus_DSM_45787	4
Persicobacter_sp._JGI_01_G19_4000m_(contamination_screened)	0
Atribacteria_bacterium_JGI_MDM2_LBsed72-1-M10_(contamination_screened)	0
Parcubacteria_bacterium_JGI_MDM2_ZSSED05-1-F14_(contamination_screened)	1
Atribacteria_bacterium_JGI_MDM2_LBsed72-1-G20_(contamination_screened)	0
Candidate_division_AC1_bacterium_JGI_MDM2_ZSED05-1-J7_(contamination_screened)	0
Aerophobetes_bacterium_JGI_MDM2_LBsed72-2-J15_(contamination_screened)	0
Parcubacteria_bacterium_JGI_MDM2_ZSSED05-1-D19_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_F11_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_A16_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_F15_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_F18_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_A21_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_C22_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_B10_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_D15_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_J04_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_L16_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_D19_(contamination_screened)	0
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_I11_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-487_E22_(contamination_screened)	0
SAR86_cluster_gammaproteobacterium_SCGCAG-487_B23_(contamination_screened)	0
SAR86_cluster_gammaproteobacterium_SCGC_AG-487_F17_(contamination_screened)	1
SAR86_cluster_gammaproteobacterium_SCGC_AG-487_A14_(contamination_screened)	1
SAR86_cluster_gammaproteobacterium_SCGC_AG-487_P03_(contamination_screened)	1
SUP05_cluster_gammaproteobacterium_SCGC_AG-485_A09_(contamination_screened)	0
SAR86_cluster_gammaproteobacterium_SCGCAG-487_D06_(contamination_screened)	1
SAR86_cluster_gammaproteobacterium_SCGC_AG-487_E08_(contamination_screened)	1
SAR86_cluster_gammaproteobacterium_SCGCAG-487_E03_(contamination_screened)	1
SAR324_cluster_deltaproteobacterium_SCGC_AD-606_C16_(contamination_screened)	0
SAR324_cluster_deltaproteobacterium_SCGC_AD-615_C15_(contamination_screened)	1
SAR324_cluster_deltaproteobacterium_SCGC_AD-604_K18_(contamination_screened)	1
SAR324_cluster_deltaproteobacterium_SCGCAG-485_C04_(contamination_screened)	0
